Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-10 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,296.18,330.27,61.21,55.58,spp.org,false,
2024-01-10 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,309.21,344.73,59.34,54.02,spp.org,false,
2024-01-10 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,321.73,358.11,57.77,52.63,spp.org,false,
2024-01-10 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,318.21,353.77,58.52,53.27,spp.org,false,
2024-01-10 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,329.91,365.65,57.46,51.92,spp.org,false,
2024-01-10 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,360.88,396.69,54.74,48.97,spp.org,false,
2024-01-10 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,382.29,416.76,53.46,47.53,spp.org,false,
2024-01-10 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,377.93,411.1,54.53,48.47,spp.org,false,
2024-01-10 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,346.26,377.73,58.29,52.03,spp.org,false,
2024-01-10 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,308.57,339.67,61.85,55.51,spp.org,false,
2024-01-10 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,293.03,324.58,62.99,56.66,spp.org,false,
2024-01-10 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,307.15,341.02,60.46,54.3,spp.org,false,
2024-01-10 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,393.86,434.58,48.93,43.17,spp.org,false,
2024-01-11 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,445.54,487.6,43.57,37.96,spp.org,false,
2024-01-11 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,478.9,521.75,40.14,34.55,spp.org,false,
2024-01-11 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,492.69,535.64,38.86,33.2,spp.org,false,
2024-01-11 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,485.81,528.27,39.72,33.96,spp.org,false,
2024-01-11 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,474.35,515.6,41.36,35.36,spp.org,false,
2024-01-11 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,481.03,521.95,40.94,34.7,spp.org,false,
2024-01-11 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,466.65,505.0,43.67,37.29,spp.org,false,
2024-01-11 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,397.14,431.73,51.93,45.52,spp.org,false,
2024-01-11 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,380.62,414.51,53.78,47.47,spp.org,false,
2024-01-11 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,356.57,390.07,56.15,49.89,spp.org,false,
2024-01-11 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,323.12,356.48,59.23,53.14,spp.org,false,
2024-01-11 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,311.0,344.16,60.41,54.55,spp.org,false,
2024-01-11 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,314.16,347.61,59.99,54.54,spp.org,false,
2024-01-11 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,318.16,351.26,59.81,54.53,spp.org,false,
2024-01-11 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,321.92,354.1,59.94,54.5,spp.org,false,
2024-01-11 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,308.98,340.03,61.75,56.15,spp.org,false,
2024-01-11 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,308.25,338.67,62.18,56.47,spp.org,false,
2024-01-11 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,316.19,346.52,61.53,55.65,spp.org,false,
2024-01-11 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,319.14,350.32,60.79,54.8,spp.org,false,
2024-01-11 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,310.4,341.17,61.79,55.74,spp.org,false,
2024-01-11 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,308.88,339.41,62.05,56.02,spp.org,false,
2024-01-11 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,296.34,326.72,63.24,57.25,spp.org,false,
2024-01-11 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,303.63,333.9,62.64,56.76,spp.org,false,
2024-01-11 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,333.21,364.91,59.21,53.54,spp.org,false,
2024-01-12 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,334.5,366.45,58.98,53.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,325.38,356.33,60.34,54.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,323.47,354.07,60.67,54.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,316.66,346.15,61.85,56.05,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,311.9,340.63,62.62,56.66,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,303.21,330.95,63.95,57.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,301.28,328.9,64.15,57.86,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,297.28,324.37,64.79,58.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,299.72,327.05,64.48,58.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,302.8,330.94,63.78,57.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,306.46,336.13,62.66,56.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,320.31,352.23,60.22,54.15,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,331.61,365.67,58.19,52.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,347.29,383.25,55.82,50.27,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,355.32,391.89,54.83,49.17,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,363.36,400.63,53.74,48.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,379.38,417.93,51.64,45.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,387.42,426.28,50.8,44.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,388.73,427.35,50.8,44.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,386.65,424.81,51.28,45.09,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,381.27,419.22,51.95,45.7,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,377.47,415.56,52.24,45.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,382.11,421.47,51.19,44.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-12 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,392.91,433.91,49.36,43.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,423.69,465.28,46.12,40.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,417.53,458.42,47.09,41.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,405.91,445.83,48.66,42.65,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,403.54,443.37,48.92,42.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,406.04,445.79,48.69,42.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,404.86,444.36,48.96,42.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,394.37,432.51,50.67,44.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,390.41,427.59,51.54,44.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,386.71,423.79,51.92,45.29,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,381.65,418.77,52.37,45.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,375.86,413.16,52.8,46.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,371.42,409.18,53.0,46.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,374.43,412.92,52.41,46.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,379.05,417.87,51.87,45.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,377.2,415.78,52.15,46.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,379.22,418.32,51.83,45.74,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,388.21,427.81,50.78,44.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,384.51,423.26,51.52,45.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,378.45,416.36,52.53,46.25,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,365.7,402.69,54.18,47.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,352.16,388.38,55.82,49.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,343.81,379.97,56.6,50.15,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,350.39,387.84,55.36,48.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-13 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,366.12,405.19,53.12,46.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,455.38,502.0,41.02,35.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,451.74,497.9,41.62,35.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,440.99,486.3,43.03,36.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,439.48,484.83,43.13,37.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,442.36,487.93,42.73,36.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,442.98,488.81,42.63,36.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,434.17,478.95,44.01,37.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,431.92,476.19,44.58,37.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,429.88,474.27,44.73,37.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,426.37,470.89,44.98,38.05,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,421.74,466.56,45.26,38.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,416.26,461.31,45.64,38.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,415.96,461.55,45.45,38.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,419.96,466.02,44.88,38.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,418.23,463.99,45.18,38.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,419.99,466.26,44.75,38.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,428.8,475.76,43.64,37.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,429.54,475.93,43.89,37.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,425.32,471.28,44.56,38.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,414.99,459.79,46.13,39.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,403.38,447.58,47.51,40.84,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,393.9,438.11,48.35,41.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,399.32,444.67,47.26,40.74,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-14 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,411.92,458.4,45.48,39.26,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,452.92,504.78,39.01,32.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,445.48,496.1,40.33,34.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,443.2,493.36,40.7,34.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,441.24,491.15,41.03,34.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,440.5,490.16,41.2,34.84,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,435.75,484.97,41.83,35.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,438.63,488.42,41.38,34.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,437.11,486.1,41.98,35.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,439.94,489.03,41.72,34.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,440.78,490.4,41.35,34.64,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,441.35,492.01,40.77,34.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,448.82,500.79,39.36,32.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,450.85,503.6,38.8,32.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,458.88,512.69,37.5,31.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,464.63,518.7,36.84,31.1,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,474.04,528.97,35.56,29.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,491.78,547.92,33.27,27.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,499.59,555.92,32.45,26.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,502.63,558.89,32.19,26.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,502.79,558.79,32.35,26.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,498.3,554.39,32.82,26.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,494.9,551.12,33.09,27.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,497.48,554.45,32.47,26.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-15 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,501.42,558.83,31.83,26.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,483.37,539.19,34.28,28.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,475.62,530.59,35.43,29.74,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,474.26,529.16,35.62,29.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,472.59,527.1,36.0,30.03,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,472.27,526.61,36.08,29.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,468.57,522.56,36.61,30.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,468.98,523.42,36.43,29.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,467.07,521.44,36.71,30.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,468.33,522.83,36.52,29.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,470.21,525.26,36.04,29.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,470.27,526.05,35.61,29.18,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,476.37,533.25,34.43,28.27,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,478.04,535.65,33.94,28.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,486.63,545.24,32.63,26.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,492.8,551.83,31.86,26.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,500.99,561.14,30.54,24.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,517.44,578.91,28.36,22.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,526.98,588.91,27.28,21.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,531.2,593.24,26.87,20.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,532.55,594.25,26.97,20.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-16 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,532.86,594.73,26.84,20.83,Electricity Maps Estimation; spp.org,false,
2024-01-16 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,523.76,584.84,28.3,22.22,spp.org,false,
2024-01-16 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,505.34,565.14,30.73,24.79,spp.org,false,
2024-01-16 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,487.92,546.53,32.88,27.34,spp.org,false,
2024-01-17 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,457.54,512.42,37.45,32.22,spp.org,false,
2024-01-17 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,426.35,477.96,41.98,36.86,spp.org,false,
2024-01-17 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,405.17,455.59,44.44,39.34,spp.org,false,
2024-01-17 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,395.52,445.44,45.32,40.02,spp.org,false,
2024-01-17 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,391.57,440.64,45.66,40.2,spp.org,false,
2024-01-17 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,382.05,430.17,47.32,41.92,spp.org,false,
2024-01-17 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,369.63,416.81,48.59,43.17,spp.org,false,
2024-01-17 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,364.08,409.47,49.97,44.51,spp.org,false,
2024-01-17 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,372.09,417.46,49.43,44.01,spp.org,false,
2024-01-17 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,375.8,421.43,48.81,43.35,spp.org,false,
2024-01-17 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,379.55,426.0,47.92,42.47,spp.org,false,
2024-01-17 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,378.65,424.84,48.05,42.82,spp.org,false,
2024-01-17 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,396.36,443.18,46.23,41.22,spp.org,false,
